cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_0415_00004,avenue Baudin,4,,DY0434,1564741.77590000,5182243.94520000,1.25904541,45.82693629
87085_0415_00010,avenue Baudin,10,,DY0435,1564705.98420000,5182226.65440000,1.25858973,45.82677371
87085_0415_00012,avenue Baudin,12,,DY0446,1564700.10440000,5182225.94740000,1.25851428,45.82676619
87085_0415_00014,avenue Baudin,14,,DY0446,1564690.84310000,5182224.10970000,1.25839563,45.82674784
87085_0415_00016,avenue Baudin,16,,DY0448,1564677.32310000,5182221.55180000,1.25822238,45.82672217
87085_0415_00018,avenue Baudin,18,,DY0450,1564672.95040000,5182220.52720000,1.25816641,45.82671209
87085_0415_00020,avenue Baudin,20,,DY0450,1564667.20390000,5182219.61740000,1.25809272,45.82670278
87085_0415_00022,avenue Baudin,22,,HT0054,1564641.70540000,5182180.77850000,1.25777556,45.82634838
87085_0415_00024,avenue Baudin,24,,HT0150,1564638.55840000,5182170.05500000,1.25773809,45.82625130
87085_0415_00026,avenue Baudin,26,,HT0057,1564635.20780000,5182158.34880000,1.25769827,45.82614533
87085_0415_00028,avenue Baudin,28,,HT0058,1564631.64040000,5182146.17870000,1.25765579,45.82603515
87085_0415_00031,avenue Baudin,31,,HV0510,1564635.30600000,5182080.93350000,1.25772133,45.82544896
87085_0415_00032,avenue Baudin,32,,HV0001,1564621.70540000,5182114.73260000,1.25753681,45.82575032
87085_0415_00034,avenue Baudin,34,,HV0001,1564618.45140000,5182103.95610000,1.25749798,45.82565274
87085_0415_00036,avenue Baudin,36,,HV0002,1564615.15610000,5182092.61280000,1.25745877,45.82555005
87085_0415_00038,avenue Baudin,38,,HV0003,1564609.20270000,5182072.63280000,1.25738779,45.82536915
87085_0415_00040,avenue Baudin,40,,HV0006,1564605.34980000,5182059.37870000,1.25734195,45.82524916
87085_0415_00041,avenue Baudin,41,,HV0510,1564624.96310000,5182052.39380000,1.25759628,45.82519019
87085_0415_00043,avenue Baudin,43,,HV0085,1564619.47700000,5182035.33310000,1.25753049,45.82503564
87085_0415_00044,avenue Baudin,44,,HV0073,1564595.26770000,5182027.31140000,1.25722126,45.82495871
87085_0415_00045,avenue Baudin,45,,HV0085,1564613.39490000,5182014.43280000,1.25745812,45.82484643
87085_0415_00045_a,avenue Baudin,45,a,HV0084,1564632.46000000,5182007.29040000,1.25770544,45.82478593
87085_0415_00045_b,avenue Baudin,45,b,HV0083,1564644.50070000,5181995.60840000,1.25786365,45.82468321
87085_0415_00045_c,avenue Baudin,45,c,HV0082,1564652.00480000,5181991.31810000,1.25796141,45.82464610
87085_0415_00045_d,avenue Baudin,45,d,HV0081,1564660.98270000,5181987.38370000,1.25807803,45.82461247
87085_0415_00045_e,avenue Baudin,45,e,HV0080,1564661.84520000,5181980.38940000,1.25809110,45.82454972
87085_0415_00046,avenue Baudin,46,,HV0072,1564592.69190000,5182018.14420000,1.25719070,45.82487574
87085_0415_00048,avenue Baudin,48,,HV0071,1564589.91890000,5182008.96150000,1.25715760,45.82479259
87085_0415_00049,avenue Baudin,49,,HV0929,1564610.87550000,5182005.97390000,1.25742809,45.82476984
87085_0415_00050,avenue Baudin,50,,HV0071,1564586.92470000,5181999.07280000,1.25712186,45.82470305
87085_0415_00051,avenue Baudin,51,,HV0087,1564606.98810000,5181993.56160000,1.25738156,45.82465742
87085_0415_00052,avenue Baudin,52,,HV0070,1564582.69150000,5181984.82920000,1.25707140,45.82457408
87085_0415_00053,avenue Baudin,53,,HV0088,1564604.19990000,5181983.74200000,1.25734845,45.82456854
87085_0415_00054,avenue Baudin,54,,HV0069,1564579.50890000,5181973.95320000,1.25703352,45.82447562
87085_0415_00055,avenue Baudin,55,,HV0090,1564599.97640000,5181970.12370000,1.25729794,45.82444520
87085_0415_00056,avenue Baudin,56,,HV0067,1564576.22120000,5181962.61780000,1.25699441,45.82437300
87085_0415_00057,avenue Baudin,57,,HV0091,1564595.86940000,5181956.09350000,1.25724905,45.82431818
87085_0415_00058,avenue Baudin,58,,HV0066,1564572.97970000,5181952.92480000,1.25695543,45.82428517
87085_0415_00060,avenue Baudin,60,,HV0065,1564569.49710000,5181940.93050000,1.25691400,45.82417659
87085_0415_00061,avenue Baudin,61,,HV0686,1564592.82020000,5181945.61020000,1.25721277,45.82422328
87085_0415_00062,avenue Baudin,62,,HV0740,1564566.35050000,5181930.13500000,1.25687655,45.82407886
87085_0415_00064,avenue Baudin,64,,HV0737,1564563.82950000,5181922.24040000,1.25684634,45.82400735
87085_0415_00065,avenue Baudin,65,,HV0680,1564586.48430000,5181925.19880000,1.25713700,45.82403842
87085_0415_00066,avenue Baudin,66,,HV0062,1564559.56870000,5181907.72750000,1.25679561,45.82387596
87085_0415_00068,avenue Baudin,68,,HV0681,1564555.69210000,5181894.95270000,1.25674933,45.82376027
87085_0415_00070,avenue Baudin,70,,HV0059,1564553.19800000,5181886.47700000,1.25671962,45.82368354
87085_0415_00072,avenue Baudin,72,,HV0058,1564550.15930000,5181876.62770000,1.25668330,45.82359434
87085_0415_00073,avenue Baudin,73,,HV0672,1564575.52460000,5181888.48640000,1.25700632,45.82370601
87085_0415_00073_bis,avenue Baudin,73,bis,HV0672,1564572.86460000,5181879.33020000,1.25697468,45.82362312
87085_0415_00074,avenue Baudin,74,,HV0058,1564543.69650000,5181855.33190000,1.25660614,45.82340150
87085_0415_00075,avenue Baudin,75,,HV0101,1564570.29160000,5181870.70170000,1.25694400,45.82354500
87085_0415_00077,avenue Baudin,77,,HV0102,1564566.95510000,5181859.69530000,1.25690417,45.82344533
87085_0415_00078,avenue Baudin,78,,HV0054,1564541.43490000,5181847.23370000,1.25657933,45.82332821
87085_0415_00079,avenue Baudin,79,,HV0104,1564562.90280000,5181845.85940000,1.25685593,45.82332007
87085_0415_00080,avenue Baudin,80,,HV0537,1564534.20750000,5181823.38340000,1.25649306,45.82311224
87085_0415_00081,avenue Baudin,81,,HV0105,1564559.15560000,5181833.77320000,1.25681112,45.82321061
87085_0415_00083,avenue Baudin,83,,HV0106,1564554.39010000,5181817.35080000,1.25675443,45.82306194
87085_0415_00084,avenue Baudin,84,,HV0054,1564528.00830000,5181803.09330000,1.25641901,45.82292849
87085_0415_00086,avenue Baudin,86,,HV0784,1564526.19130000,5181796.95290000,1.25639736,45.82287290
87085_0415_00088,avenue Baudin,88,,HV0784,1564522.05060000,5181782.78210000,1.25634808,45.82274461
87085_0415_00089,avenue Baudin,89,,HV0107,1564549.03930000,5181799.47420000,1.25669062,45.82290008
87085_0415_00091,avenue Baudin,91,,HV0108,1564546.12630000,5181789.87680000,1.25665584,45.82281317
87085_0415_00092,avenue Baudin,92,,HV0652,1564494.18660000,5181768.15430000,1.25599369,45.82260753
87085_0415_00093,avenue Baudin,93,,HV0729,1564541.40110000,5181774.34390000,1.25659942,45.82267251
87085_0415_00094,avenue Baudin,94,,HV0306,1564509.56690000,5181741.13240000,1.25619919,45.82236749
87085_0415_00095,avenue Baudin,95,,HV0636,1564537.14740000,5181759.64210000,1.25654884,45.82253942
87085_0415_00096,avenue Baudin,96,,HV0305,1564505.63280000,5181727.97820000,1.25615228,45.82224838
87085_0415_00096_bis,avenue Baudin,96,bis,HV0304,1564503.10250000,5181719.28960000,1.25612218,45.82216972
87085_0415_00097,avenue Baudin,97,,HV0637,1564534.78910000,5181751.73370000,1.25652072,45.82246782
87085_0415_00098,avenue Baudin,98,,HV0302,1564500.66740000,5181711.26840000,1.25609311,45.82209709
87085_0415_00099,avenue Baudin,99,,HV0485,1564531.18150000,5181739.88540000,1.25647764,45.82236053
87085_0415_00100,avenue Baudin,100,,HV0301,1564497.68960000,5181701.42100000,1.25605757,45.82200792
87085_0415_00101,avenue Baudin,101,,HV0117,1564529.75980000,5181732.41690000,1.25641822,45.82220549
87085_0415_00101_b,avenue Baudin,101,b,HV0117,1564526.05560000,5181721.03979998,1.25641700,45.82219000
87085_0415_00102,avenue Baudin,102,,HV0299,1564494.24140000,5181689.71090000,1.25601650,45.82190190
87085_0415_00104,avenue Baudin,104,,HV0298,1564490.69230000,5181677.14070000,1.25597438,45.82178812
87085_0415_00105,avenue Baudin,105,,HV0120,1564520.12460000,5181702.38510000,1.25634595,45.82202101
87085_0415_00106,avenue Baudin,106,,HV0688,1564486.72450000,5181664.03820000,1.25592702,45.82166948
87085_0415_00107,avenue Baudin,107,,HV0121,1564515.92420000,5181688.76330000,1.25629574,45.82189765
87085_0415_00108,avenue Baudin,108,,HV0780,1564478.84980000,5181636.88710000,1.25583336,45.82142369
87085_0415_00109,avenue Baudin,109,,HV0122,1564511.43130000,5181673.96230000,1.25624211,45.82176362
87085_0415_00110,avenue Baudin,110,,HV0780,1564426.79120000,5181673.37070000,1.25515329,45.82174162
87085_0415_00111,avenue Baudin,111,,HV0123,1564506.86150000,5181659.07920000,1.25618750,45.82162884
87085_0415_00112,avenue Baudin,112,,HV0549,1564473.08370000,5181617.58600000,1.25576461,45.82124893
87085_0415_00114,avenue Baudin,114,,HV0780,1564427.34220000,5181652.59700000,1.25516624,45.82155486
87085_0415_00115,avenue Baudin,115,,HV0124,1564503.24240000,5181646.41290000,1.25614451,45.82151418
87085_0415_00116,avenue Baudin,116,,HV0780,1564391.07180000,5181655.07490000,1.25469888,45.82157000
87085_0415_00117,avenue Baudin,117,,HV0125,1564499.55970000,5181634.10380000,1.25610059,45.82140273
87085_0415_00119,avenue Baudin,119,,HV0126,1564495.59120000,5181620.92150000,1.25605325,45.82128336
87085_0415_00120,avenue Baudin,120,,HV0780,1564392.14800000,5181633.94070000,1.25471869,45.82138009
87085_0415_00121,avenue Baudin,121,,HV0127,1564491.78390000,5181608.92330000,1.25600765,45.82117468
87085_0415_00122,avenue Baudin,122,,HV0780,1564387.10110000,5181600.07730000,1.25466330,45.82107448
87085_0415_00123,avenue Baudin,123,,HV0128,1564488.88450000,5181599.04520000,1.25597313,45.82108525
87085_0415_00124,avenue Baudin,124,,HV0543,1564454.79660000,5181557.00050000,1.25554641,45.82070032
87085_0415_00125,avenue Baudin,125,,HV0129,1564485.81450000,5181588.65810000,1.25593656,45.82099121
87085_0415_00126,avenue Baudin,126,,HV0780,1564382.15080000,5181579.10910000,1.25460553,45.82088488
87085_0415_00127,avenue Baudin,127,,HV0130,1564482.53340000,5181577.43560000,1.25589750,45.82088961
87085_0415_00129,avenue Baudin,129,,HV0131,1564479.37600000,5181566.48500000,1.25585997,45.82079048
87085_0415_00131,avenue Baudin,131,,HV0132,1564475.62510000,5181554.14890000,1.25581518,45.82067877
87085_0415_00133,avenue Baudin,133,,HV0132,1564474.12740000,5181548.11440000,1.25579762,45.82062419
87085_0415_00134,avenue Baudin,134,,HV0291,1564430.34170000,5181494.37010000,1.25524943,45.82013210
87085_0415_00135,avenue Baudin,135,,HV0133,1564470.54120000,5181538.41900000,1.25575421,45.82053627
87085_0415_00136,avenue Baudin,136,,HV0290,1564420.33790000,5181480.45430000,1.25512465,45.82000495
87085_0415_00137,avenue Baudin,137,,HV0134,1564466.58290000,5181525.24650000,1.25570699,45.82041700
87085_0415_00138,avenue Baudin,138,,HV0289,1564409.75770000,5181469.20860000,1.25499170,45.81990170
87085_0415_00140,avenue Baudin,140,,HV0675,1564398.76510000,5181459.53070000,1.25485300,45.81981248
87085_0415_00142,avenue Baudin,142,,HV0677,1564392.50470000,5181454.61870000,1.25477384,45.81976706
87085_0415_00144,avenue Baudin,144,,HV0693,1564390.78230000,5181452.95260000,1.25475215,45.81975173
87085_0415_00146,avenue Baudin,146,,HV0692,1564383.28420000,5181447.65980000,1.25465717,45.81970264
87085_0415_00148,avenue Baudin,148,,HV0283,1564372.77330000,5181440.57450000,1.25452394,45.81963683
87085_0415_00150,avenue Baudin,150,,HV0282,1564358.68530000,5181431.44600000,1.25434527,45.81955194
87085_0415_00151,avenue Baudin,151,,HY0398,1564200.67260000,5181307.80270000,1.25234726,45.81840852
87085_0415_00152,avenue Baudin,152,,HY0431,1564346.39770000,5181424.75750000,1.25418907,45.81948935
87085_0415_00166,avenue Baudin,166,,HY0115,1564281.00450000,5181397.65910000,1.25335540,45.81923268
87085_0415_00168,avenue Baudin,168,,HY0108,1564257.00510000,5181390.17250000,1.25304875,45.81916060
87085_0415_00170,avenue Baudin,170,,HY0107,1564251.66840000,5181388.59160000,1.25298054,45.81914533
87085_0415_00172,avenue Baudin,172,,HY0106,1564245.13050000,5181386.42970000,1.25289703,45.81912459
87085_0415_00176,avenue Baudin,176,,HY0104,1564225.26420000,5181380.19900000,1.25264320,45.81906462
87085_0415_00178,avenue Baudin,178,,HY0104,1564217.19470000,5181377.72480000,1.25254009,45.81904077
87085_0415_00180,avenue Baudin,180,,HY0103,1564206.41910000,5181374.38800000,1.25240239,45.81900862
87085_0415_00192,avenue Baudin,192,,NT0067,1564183.23130000,5181244.13080000,1.25214086,45.81783231
87085_0415_00197,avenue Baudin,197,,NT0105,1564065.73470000,5181081.99960000,1.25067507,45.81635063
87085_0415_00201,avenue Baudin,201,,NT0104,1564063.22560000,5181063.77250000,1.25064794,45.81618617
87085_0415_00205,avenue Baudin,205,,NT0118,1564042.37610000,5181057.89920000,1.25038138,45.81612922
87085_0415_00209,avenue Baudin,209,,NT0101,1564031.30360000,5181045.96080000,1.25024231,45.81601964
87085_0415_00210,avenue Baudin,210,,NT0068,1564119.21340000,5181159.55660000,1.25134115,45.81705887
87085_0415_00211,avenue Baudin,211,,NT0098,1564024.92430000,5181040.18300000,1.25016187,45.81596640
87085_0415_00213,avenue Baudin,213,,NT0098,1564019.13400000,5181034.46170000,1.25008900,45.81591379
87085_0415_00214,avenue Baudin,214,,NT0069,1564104.83300000,5181141.87070000,1.25116114,45.81689693
87085_0415_00215,avenue Baudin,215,,NT0098,1564010.64490000,5181026.79640000,1.24998196,45.81584316
87085_0415_00216,avenue Baudin,216,,NT0072,1564097.08140000,5181134.11430000,1.25106361,45.81682563
87085_0415_00217,avenue Baudin,217,,NT0097,1564002.34290000,5181021.95410000,1.24987652,45.81579796
87085_0415_00218,avenue Baudin,218,,NT0073,1564088.46790000,5181125.25240000,1.25095530,45.81674421
87085_0415_00220,avenue Baudin,220,,NT0074,1564080.60480000,5181117.58750000,1.25085631,45.81667371
87085_0415_00222,avenue Baudin,222,,NT0075,1564075.20030000,5181111.75240000,1.25078843,45.81662015
87085_0415_00224,avenue Baudin,224,,NT0076,1564069.29280000,5181105.75830000,1.25071413,45.81656506
87085_0415_00225,avenue Baudin,225,,NT0094,1563941.30770000,5180974.45900000,1.24910476,45.81535864
87085_0415_00229,avenue Baudin,229,,NT0092,1563926.55000000,5180963.25700000,1.24891808,45.81525496
87085_0415_00230,avenue Baudin,230,,NT0077,1564045.71610000,5181081.19270000,1.25041776,45.81633942
87085_0415_00233,avenue Baudin,233,,NT0090,1563903.09130000,5180946.03330000,1.24862117,45.81509538
87085_0415_00237,avenue Baudin,237,,NT0089,1563889.58180000,5180935.79800000,1.24845027,45.81500063
87085_0415_00239,avenue Baudin,239,,NT0089,1563878.23590000,5180927.52910000,1.24830665,45.81492401
87085_0415_00241,avenue Baudin,241,,NT0089,1563870.54500000,5180921.51810000,1.24820942,45.81486841
87085_0415_00242,avenue Baudin,242,,NT0078,1564002.80380000,5181039.72410000,1.24987743,45.81595790
87085_0415_00243,avenue Baudin,243,,NT0130,1563823.48030000,5180886.64919999,1.24761383,45.81454543
87085_0415_00244,avenue Baudin,244,,NT0079,1563996.42570000,5181034.58430000,1.24979683,45.81591041
87085_0415_00245,avenue Baudin,245,,NT0112,1563804.49150000,5180874.55590000,1.24737297,45.81443288
87085_0415_00246,avenue Baudin,246,,NT0080,1563989.94920000,5181029.82190000,1.24971486,45.81586628
87085_0415_00251,avenue Baudin,251,,NT0112,1563798.98800000,5180870.44600000,1.24730334,45.81439482
87085_0415_00252,avenue Baudin,252,,NT0123,1563961.17570000,5181009.69670000,1.24935039,45.81567956
87085_0415_00261,avenue Baudin,261,,NT0084,1563694.00400000,5180793.25370000,1.24597466,45.81367964
87085_0415_00267,avenue Baudin,267,,NT0085,1563732.40180000,5180806.56970000,1.24646485,45.81380703
87085_0415_00297,avenue Baudin,297,,NR0011,1563526.49690000,5180629.15740000,1.24386638,45.81217029
87085_0415_00301,avenue Baudin,301,,NR0012,1563520.89590000,5180622.56690000,1.24379620,45.81210990
87085_0415_00303,avenue Baudin,303,,NR0013,1563510.64320000,5180612.76450000,1.24366710,45.81201968
87085_0415_00305,avenue Baudin,305,,NR0017,1563469.18540000,5180575.96290000,1.24314424,45.81168041
87085_0415_00307,avenue Baudin,307,,NR0018,1563454.55280000,5180564.71020000,1.24295920,45.81157628
87085_0415_00309,avenue Baudin,309,,NR0019,1563441.08850000,5180554.43020000,1.24278892,45.81148113
87085_0415_00311,avenue Baudin,311,,NR0020,1563431.57650000,5180547.39560000,1.24266856,45.81141596
87085_0415_00313,avenue Baudin,313,,NR0021,1563419.04590000,5180538.62670000,1.24250986,45.81133459
87085_0415_00315,avenue Baudin,315,,NR0022,1563405.30010000,5180528.38930000,1.24233595,45.81123977
87085_0415_00317,avenue Baudin,317,,NR0023,1563383.62480000,5180512.17110000,1.24206173,45.81108958
87085_0415_00319,avenue Baudin,319,,NR0024,1563367.92720000,5180498.95380000,1.24186356,45.81096756
87085_0415_00321,avenue Baudin,321,,NR0025,1563355.97620000,5180488.85060000,1.24171269,45.81087431
87085_0415_00323,avenue Baudin,323,,NR0026,1563345.70440000,5180479.16780000,1.24158331,45.81078516
87085_0415_00327,avenue Baudin,327,,NR0027,1563337.61350000,5180470.03060000,1.24148183,45.81070136
87085_0415_00343,avenue Baudin,343,,NR0031,1563291.81840000,5180419.17600000,1.24090720,45.81023480
87085_0415_00345,avenue Baudin,345,,NR0038,1563285.30230000,5180410.44410000,1.24082586,45.81015495
87085_0553_00001,avenue Benoît Frachon,1,,ST0039,1567795.58840000,5184890.08610000,1.29761210,45.85133389
87085_0553_00041,avenue Benoît Frachon,41,,ST0032,1567104.92410000,5185798.74170000,1.28846979,45.85937467
87085_0553_00042,avenue Benoît Frachon,42,,SX0175,1567415.54550000,5185401.33670000,1.29257870,45.85585974
87085_0266_00007,avenue d'Ariane,7,,SX0050,1567290.84540000,5186027.27370000,1.29080035,45.86146638
87085_0266_00017,avenue d'Ariane,17,,SX0094,1567414.18970000,5186232.37950000,1.29233182,45.86333524
87085_0266_00018,avenue d'Ariane,18,,SX0089,1567455.07400000,5186263.35920000,1.29284969,45.86362180
87085_0266_00019,avenue d'Ariane,19,,SX0004,1567449.40550000,5186292.10760000,1.29276877,45.86387932
87085_0266_00020,avenue d'Ariane,20,,SX0089,1567541.84940000,5186356.69150000,1.29394125,45.86447812
87085_0266_00024,avenue d'Ariane,24,,SX0013,1567606.53500000,5186368.13010000,1.29477099,45.86459348
87085_0266_00027,avenue d'Ariane,27,,SX0005,1567622.06380000,5186386.08320000,1.29496599,45.86475797
87085_1766_00001,avenue d'Ester,1,,SX0024,1567408.94100000,5185979.37390000,1.29233410,45.86105828
87085_5136_00002,avenue d'Uzurat,2,,SN0003,1565712.64160000,5186688.63760000,1.27029561,45.86710921
87085_5136_00040,avenue d'Uzurat,40,,SN0006,1566157.01840000,5187059.16780000,1.27591437,45.87052903
87085_0436_00051,avenue de Beaubreuil,51,,LS0065,1568074.25430000,5187635.29060000,1.30044518,45.87608234
87085_0436_00053,avenue de Beaubreuil,53,,LS0065,1568030.63100000,5187650.34520000,1.29987923,45.87620939
87085_0436_00054,avenue de Beaubreuil,54,,LP0046,1567976.68140000,5187958.89620000,1.29909955,45.87897464
87085_0436_00055,avenue de Beaubreuil,55,,LS0065,1568054.11990000,5187668.80280000,1.30017666,45.87637994
87085_0436_00057,avenue de Beaubreuil,57,,LS0065,1568053.42040000,5187688.73680000,1.30016217,45.87655912
87085_0436_00059,avenue de Beaubreuil,59,,LS0065,1568033.39400000,5187720.86850000,1.29989542,45.87684432
87085_0436_00061,avenue de Beaubreuil,61,,LS0065,1568032.62110000,5187774.06840000,1.29987084,45.87732274
87085_0436_00063,avenue de Beaubreuil,63,,LS0065,1568021.16250000,5187796.84140000,1.29971700,45.87752540
87085_0436_00065,avenue de Beaubreuil,65,,LS0065,1568045.71700000,5187828.24090000,1.30002461,45.87781257
87085_0453_00004,avenue de Beaune,4,,KZ0176,1568133.41520000,5191850.67130000,1.30004822,45.91401364
87085_0453_00006,avenue de Beaune,6,,KZ0177,1568143.90400000,5191840.28080000,1.30018626,45.91392218
87085_0453_00007,avenue de Beaune,7,,KZ0174,1568159.00900000,5191844.39730000,1.30037979,45.91396211
87085_0453_00008,avenue de Beaune,8,,KZ0178,1568154.81800000,5191829.07660000,1.30032999,45.91382349
87085_0453_00009,avenue de Beaune,9,,KZ0173,1568171.42750000,5191831.81240000,1.30054329,45.91385129
87085_0453_00011,avenue de Beaune,11,,KZ0172,1568182.57240000,5191820.88280000,1.30068993,45.91375511
87085_0453_00012,avenue de Beaune,12,,KZ0181,1568196.14530000,5191787.67100000,1.30087398,45.91345895
87085_0453_00014,avenue de Beaune,14,,KZ0182,1568207.71390000,5191776.16170000,1.30102624,45.91335764
87085_0453_00016,avenue de Beaune,16,,KZ0183,1568219.08880000,5191764.37250000,1.30117607,45.91325377
87085_0453_00017,avenue de Beaune,17,,KZ0157,1568226.38530000,5191776.89330000,1.30126666,45.91336780
87085_0453_00018,avenue de Beaune,18,,KZ0184,1568229.83820000,5191753.50000000,1.30131759,45.91315803
87085_0453_00019,avenue de Beaune,19,,KZ0156,1568237.65350000,5191765.35210000,1.30141505,45.91326615
87085_0453_00020,avenue de Beaune,20,,KZ0185,1568240.31200000,5191742.97120000,1.30145546,45.91306533
87085_0453_00021,avenue de Beaune,21,,KZ0155,1568248.35450000,5191754.63830000,1.30155590,45.91317182
87085_0453_00022,avenue de Beaune,22,,KZ0186,1568251.06270000,5191732.04710000,1.30159701,45.91296912
87085_0453_00023,avenue de Beaune,23,,KZ0154,1568260.43880000,5191742.36280000,1.30171501,45.91306372
87085_0453_00025,avenue de Beaune,25,,KZ0153,1568273.41280000,5191729.26690000,1.30188581,45.91294840
87085_0453_00028,avenue de Beaune,28,,LA0202,1568285.62560000,5191688.61570000,1.30205437,45.91258506
87085_0453_00029,avenue de Beaune,29,,LA0077,1568328.36530000,5191676.36640000,1.30260853,45.91248307
87085_0453_00031,avenue de Beaune,31,,LA0078,1568351.81310000,5191641.01130000,1.30292042,45.91216952
87085_0453_00034,avenue de Beaune,34,,LA0202,1568302.74820000,5191670.03980000,1.30228014,45.91242124
87085_0453_00037,avenue de Beaune,37,,LA0079,1568361.21530000,5191608.11500000,1.30305062,45.91187540
87085_0453_00038,avenue de Beaune,38,,LA0202,1568323.68400000,5191650.60220000,1.30255528,45.91225040
87085_0453_00041,avenue de Beaune,41,,LA0162,1568361.77230000,5191569.90060000,1.30306829,45.91153175
87085_0453_00042,avenue de Beaune,42,,LA0202,1568336.20220000,5191637.71100000,1.30272014,45.91213684
87085_0453_00043,avenue de Beaune,43,,LA0161,1568362.03690000,5191552.70259999,1.30307642,45.91137709
87085_0453_00050,avenue de Beaune,50,,LA0202,1568341.49390000,5191599.61089999,1.30279880,45.91179512
87085_0453_00054,avenue de Beaune,54,,LA0202,1568324.56060000,5191594.84840000,1.30258189,45.91174903
87085_0689_00008,avenue de Brachaud,8,,LZ0041,1566310.23770000,5186933.72150001,1.27792237,45.86943039
