cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_0430_00019,boulevard de Beaublanc,19,,OE0049,1563534.40280000,5184448.63310000,1.24288399,45.84653016
87085_0430_00020,boulevard de Beaublanc,20,,BM0002,1563617.18630000,5184469.89210000,1.24394352,45.84673782
87085_0430_00023,boulevard de Beaublanc,23,,OE0049,1563554.68760000,5184480.99490000,1.24313590,45.84682530
87085_0430_00025,boulevard de Beaublanc,25,,OE0049,1563574.73520000,5184495.72030000,1.24338977,45.84696174
87085_0430_00028,boulevard de Beaublanc,28,,BM0003,1563679.14250000,5184538.19310000,1.24472163,45.84736451
87085_0430_00035,boulevard de Beaublanc,35,,OE0022,1563675.28310000,5184591.19970000,1.24465691,45.84784057
87085_0430_00037,boulevard de Beaublanc,37,,OE0022,1563686.60840000,5184603.70550000,1.24479914,45.84795531
87085_1945_00001,boulevard de Fleurus,1,,EH0085,1565137.45050000,5182720.70430000,1.26400293,45.83130272
87085_1945_00002,boulevard de Fleurus,2,,EH0010,1565113.61320000,5182718.04100000,1.26369693,45.83127409
87085_1945_00002_bis,boulevard de Fleurus,2,bis,EH0010,1565103.35460000,5182700.39360000,1.26356987,45.83111333
87085_1945_00003,boulevard de Fleurus,3,,EH0181,1565126.70720000,5182701.98980000,1.26386993,45.83113227
87085_1945_00004,boulevard de Fleurus,4,,EH0009,1565094.34320000,5182684.08060000,1.26345849,45.83096482
87085_1945_00005,boulevard de Fleurus,5,,EH0182,1565115.55080000,5182682.63760000,1.26373180,45.83095600
87085_1945_00006,boulevard de Fleurus,6,,EH0008,1565088.30550000,5182673.30080000,1.26338382,45.83086666
87085_1945_00007,boulevard de Fleurus,7,,EH0087,1565109.87780000,5182672.37460000,1.26366167,45.83086256
87085_1945_00007_bis,boulevard de Fleurus,7,bis,EH0192,1565099.11000000,5182653.12640000,1.26352851,45.83068730
87085_1945_00008,boulevard de Fleurus,8,,EH0008,1565081.31330000,5182661.42720000,1.26329717,45.83075848
87085_1945_00012,boulevard de Fleurus,12,,EH0008,1565059.61910000,5182628.26000000,1.26302732,45.83045586
87085_1945_00013,boulevard de Fleurus,13,,EH0090,1565074.51410000,5182609.40510000,1.26322428,45.83028918
87085_0657_00001,boulevard de la Borie,1,,BH0826,1563343.99150000,5184167.76260000,1.24051295,45.84396576
87085_0657_00018,boulevard de la Borie,18,,OH0158,1563207.40250000,5184084.89230000,1.23877849,45.84319314
87085_0657_00058,boulevard de la Borie,58,,OI0094,1563006.58380000,5183879.76040000,1.23625224,45.84130789
87085_0657_00100,boulevard de la Borie,100,,OK0023,1562700.25310000,5183567.24150000,1.23239890,45.83843552
87085_0657_00117,boulevard de la Borie,117,,OK0025,1562536.99460000,5183396.45650000,1.23034664,45.83686661
87085_1123_00001,boulevard de la Cité,1,,EO0354,1565235.72530000,5182620.71230000,1.26529558,45.83042250
87085_1123_00001_bis,boulevard de la Cité,1,bis,EO0232,1565226.30200000,5182610.10070000,1.26517730,45.83032520
87085_1123_00002,boulevard de la Cité,2,,EH0032,1565230.50360000,5182640.06000000,1.26522297,45.83059552
87085_1123_00003,boulevard de la Cité,3,,EO0318,1565220.08520000,5182603.04920000,1.26509928,45.83026054
87085_1123_00003_bis,boulevard de la Cité,3,bis,EO0318,1565211.30310000,5182592.92580000,1.26498911,45.83016776
87085_1123_00005,boulevard de la Cité,5,,EO0011,1565203.33840000,5182583.05210000,1.26488938,45.83007738
87085_1123_00007,boulevard de la Cité,7,,EO0012,1565192.62550000,5182564.86070000,1.26475663,45.82991163
87085_1123_00008,boulevard de la Cité,8,,EH0172,1565191.17480000,5182595.11000000,1.26472948,45.83018346
87085_1123_00009,boulevard de la Cité,9,,EO0013,1565186.17630000,5182552.62400000,1.26467708,45.82980029
87085_1123_00009_bis,boulevard de la Cité,9,bis,EO0014,1565180.49290000,5182538.83330000,1.26460781,45.82967512
87085_1123_00010,boulevard de la Cité,10,,EH0038,1565183.35950000,5182582.98480000,1.26463232,45.83007285
87085_1123_00011,boulevard de la Cité,11,,EO0024,1565177.01390000,5182530.19500000,1.26456546,45.82959673
87085_1123_00012,boulevard de la Cité,12,,EH0187,1565176.24820000,5182569.90490000,1.26454448,45.82995380
87085_1123_00013,boulevard de la Cité,13,,EO0025,1565174.45770000,5182522.64580000,1.26453469,45.82952832
87085_1123_00014,boulevard de la Cité,14,,EH0236,1565169.44200000,5182556.42200000,1.26446067,45.82983118
87085_1123_00014_b,boulevard de la Cité,14,b,EH0237,1565163.25070000,5182542.13450000,1.26438501,45.82970144
87085_1123_00015,boulevard de la Cité,15,,EO0026,1565169.22430000,5182508.18940000,1.26447140,45.82939725
87085_1123_00016,boulevard de la Cité,16,,EH0229,1565156.61070000,5182523.31090000,1.26430485,45.82953081
87085_1123_00017,boulevard de la Cité,17,,EO0037,1565163.76730000,5182490.44230000,1.26440616,45.82923654
87085_1123_00018,boulevard de la Cité,18,,EH0222,1565149.36660000,5182501.85150000,1.26421765,45.82933635
87085_1123_00019,boulevard de la Cité,19,,EO0038,1565161.20000000,5182480.37460000,1.26437594,45.82914547
87085_1123_00022,boulevard de la Cité,22,,EH0043,1565137.78870000,5182465.44910000,1.26407888,45.82900662
87085_1310_00003,boulevard de la Corderie,3,,DZ0252,1565269.68310000,5182193.51620000,1.26585226,45.82658626
87085_1310_00005,boulevard de la Corderie,5,,DZ0122,1565264.00560000,5182200.88660000,1.26577714,45.82665145
87085_1310_00005_bis,boulevard de la Corderie,5,bis,DZ0354,1565256.32150000,5182210.19160000,1.26567566,45.82673365
87085_1310_00007,boulevard de la Corderie,7,,DZ0118,1565245.42760000,5182223.88540000,1.26553165,45.82685470
87085_1310_00009,boulevard de la Corderie,9,,DZ0117,1565238.92370000,5182231.94770000,1.26544570,45.82692595
87085_1310_00011,boulevard de la Corderie,11,,DZ0116,1565234.94060000,5182236.84000000,1.26539308,45.82696918
87085_1310_00013,boulevard de la Corderie,13,,DZ0246,1565229.42400000,5182243.74240000,1.26532016,45.82703019
87085_1310_00015,boulevard de la Corderie,15,,DZ0340,1565212.90390000,5182264.36200000,1.26510181,45.82721244
87085_1310_00017,boulevard de la Corderie,17,,DZ0107,1565204.19650000,5182275.06670000,1.26498677,45.82730703
87085_1310_00019,boulevard de la Corderie,19,,DZ0345,1565190.90040000,5182291.77500000,1.26481100,45.82745472
87085_1310_00027,boulevard de la Corderie,27,,DZ0321,1565139.90600000,5182376.85970000,1.26413097,45.82821012
87085_1325_00001,boulevard de la Corniche,1,,EW0169,1566008.88250000,5181343.42520000,1.27560055,45.81908355
87085_1325_00002,boulevard de la Corniche,2,,EW0154,1566044.56990000,5181373.10950000,1.27605142,45.81935753
87085_1325_00003,boulevard de la Corniche,3,,EW0170,1565977.68950000,5181334.92280000,1.27520161,45.81900099
87085_1325_00004,boulevard de la Corniche,4,,EW0153,1566034.78200000,5181368.36630000,1.27592682,45.81931296
87085_1325_00005,boulevard de la Corniche,5,,EW0171,1565968.78600000,5181324.17320000,1.27509006,45.81890256
87085_1325_00007,boulevard de la Corniche,7,,EW0172,1565963.72210000,5181315.04700000,1.27502745,45.81881948
87085_1325_00009,boulevard de la Corniche,9,,EW0168,1565958.03770000,5181311.02110000,1.27495544,45.81878215
87085_1325_00010,boulevard de la Corniche,10,,EW0155,1565992.88920000,5181347.92360000,1.27539354,45.81912090
87085_1325_00011,boulevard de la Corniche,11,,EW0167,1565949.82830000,5181310.27700000,1.27485003,45.81877386
87085_1325_00012,boulevard de la Corniche,12,,EW0156,1565975.84140000,5181348.42620000,1.27517407,45.81912210
87085_1325_00013,boulevard de la Corniche,13,,EW0166,1565941.77810000,5181314.19140000,1.27474537,45.81880750
87085_1325_00014,boulevard de la Corniche,14,,EW0157,1565963.55500000,5181352.78600000,1.27501479,45.81915893
87085_1325_00015,boulevard de la Corniche,15,,EW0165,1565934.37550000,5181317.68350000,1.27464916,45.81883747
87085_1325_00016,boulevard de la Corniche,16,,EW0158,1565951.38040000,5181359.48450000,1.27485629,45.81921681
87085_1325_00017,boulevard de la Corniche,17,,EW0164,1565926.88700000,5181324.02600000,1.27455105,45.81889307
87085_1325_00018,boulevard de la Corniche,18,,EW0159,1565941.99110000,5181368.67370000,1.27473293,45.81929765
87085_1325_00018_bis,boulevard de la Corniche,18,bis,EW0277,1565936.37070000,5181379.36960000,1.27465764,45.81939277
87085_1325_00019,boulevard de la Corniche,19,,EW0163,1565924.13300000,5181329.36750000,1.27451413,45.81894058
87085_1325_00022_a,boulevard de la Corniche,22,a,EW0458,1565946.74300000,5181467.99370000,1.27476638,45.82019202
87085_1325_00022_b,boulevard de la Corniche,22,b,EW0458,1565946.12050000,5181449.25010000,1.27476360,45.82002329
87085_1325_00022_c,boulevard de la Corniche,22,c,EW0458,1565944.97370000,5181431.67410000,1.27475374,45.81986496
87085_1325_00023,boulevard de la Corniche,23,,EW0162,1565930.28860000,5181365.21380000,1.27458333,45.81926424
87085_1325_00024,boulevard de la Corniche,24,,EW0194,1565898.88270000,5181432.74440000,1.27416045,45.81986560
87085_1325_00025,boulevard de la Corniche,25,,EW0161,1565921.34830000,5181380.04790000,1.27446418,45.81939594
87085_1325_00026,boulevard de la Corniche,26,,EW0193,1565878.65960000,5181433.77520000,1.27389998,45.81987093
87085_1325_00028,boulevard de la Corniche,28,,EW0202,1565838.36570000,5181434.55750000,1.27338135,45.81987011
87085_1325_00030,boulevard de la Corniche,30,,EW0203,1565794.30690000,5181436.22660000,1.27281404,45.81987653
87085_1325_00031,boulevard de la Corniche,31,,EW0190,1565874.69260000,5181421.52430000,1.27385236,45.81975995
87085_1325_00033,boulevard de la Corniche,33,,EW0229,1565841.36810000,5181423.42180000,1.27342309,45.81977052
87085_1325_00035,boulevard de la Corniche,35,,EW0228,1565810.55450000,5181423.94200000,1.27302651,45.81976919
87085_1325_00037,boulevard de la Corniche,37,,EW0221,1565777.32700000,5181425.17230000,1.27259867,45.81977378
87085_1325_00042,boulevard de la Corniche,42,,EW0516,1565663.00730000,5181405.74610000,1.27113330,45.81957671
87085_1325_00044,boulevard de la Corniche,44,,EW0516,1565647.11810000,5181377.43750000,1.27093679,45.81931895
87085_1325_00046,boulevard de la Corniche,46,,EW0516,1565633.50630000,5181373.40860000,1.27076279,45.81928005
87085_0242_00010,boulevard des Arcades,10,,BS0677,1565041.58910000,5185010.40540000,1.26212636,45.85188113
87085_0242_00015,boulevard des Arcades,15,,BW0023,1564977.63380000,5185068.77030000,1.26128666,45.85239359
87085_3100_00003,boulevard des Lilas,3,,BP0051,1564061.23920000,5184974.73180000,1.24951644,45.85136707
87085_3100_00007,boulevard des Lilas,7,,BP0049,1564061.81550000,5185022.34390000,1.24951038,45.85179548
87085_3100_00008,boulevard des Lilas,8,,BT0313,1564076.50650000,5185037.69340000,1.24969516,45.85193646
87085_3100_00009,boulevard des Lilas,9,,BP0048,1564061.99010000,5185043.81100000,1.24950655,45.85198863
87085_3100_00010,boulevard des Lilas,10,,BT0313,1564076.37430000,5185071.43620000,1.24968391,45.85223997
87085_3100_00013,boulevard des Lilas,13,,BP0046,1564062.25160000,5185102.67210000,1.24949327,45.85251816
87085_3100_00015,boulevard des Lilas,15,,BV0498,1564062.47710000,5185196.26340000,1.24946968,45.85336011
87085_3100_00016,boulevard des Lilas,16,,BT0329,1564076.44730000,5185100.93460000,1.24967650,45.85250534
87085_3100_00017,boulevard des Lilas,17,,BV0497,1564063.14230000,5185244.22480000,1.24946468,45.85379168
87085_3100_00018,boulevard des Lilas,18,,BT0007,1564078.64350000,5185138.94980000,1.24969402,45.85284774
87085_3100_00019,boulevard des Lilas,19,,BV0496,1564063.23190000,5185262.16280000,1.24946075,45.85395306
87085_3100_00020,boulevard des Lilas,20,,BT0006,1564080.62950000,5185148.05430000,1.24971701,45.85293004
87085_3100_00021,boulevard des Lilas,21,,BV0495,1564063.49000000,5185277.84430000,1.24945964,45.85409418
87085_3100_00022,boulevard des Lilas,22,,BT0005,1564083.16180000,5185157.38080000,1.24974697,45.85301443
87085_3100_00023,boulevard des Lilas,23,,BV0494,1564065.29660000,5185293.78800000,1.24947838,45.85423796
87085_3100_00024,boulevard des Lilas,24,,BT0004,1564084.94080000,5185166.44570000,1.24976730,45.85309633
87085_3100_00025,boulevard des Lilas,25,,BV0493,1564069.50470000,5185306.98750000,1.24952882,45.85435753
87085_3100_00026,boulevard des Lilas,26,,BT0003,1564087.52570000,5185176.78860000,1.24979765,45.85318988
87085_3100_00027,boulevard des Lilas,27,,BV0492,1564074.15290000,5185315.33950000,1.24958630,45.85443358
87085_3100_00029,boulevard des Lilas,29,,BV0491,1564083.98960000,5185326.12430000,1.24970988,45.85453254
87085_3100_00031,boulevard des Lilas,31,,BV0490,1564091.75690000,5185333.03490000,1.24980792,45.85459624
87085_3100_00033,boulevard des Lilas,33,,BV0488,1564105.38960000,5185340.84610000,1.24998121,45.85466920
87085_3100_00035,boulevard des Lilas,35,,BV0487,1564116.08960000,5185344.61880000,1.25011789,45.85470525
87085_3100_00037,boulevard des Lilas,37,,BV0486,1564127.79910000,5185348.33330000,1.25026758,45.85474098
87085_3100_00039,boulevard des Lilas,39,,BV0485,1564138.43010000,5185352.02570000,1.25040340,45.85477629
87085_3100_00041,boulevard des Lilas,41,,BV0484,1564149.75070000,5185355.62410000,1.25054812,45.85481090
87085_3100_00043,boulevard des Lilas,43,,BV0483,1564160.44770000,5185359.27610000,1.25068479,45.85484587
87085_3100_00045,boulevard des Lilas,45,,BV0382,1564196.84200000,5185366.03670000,1.25115141,45.85491387
87085_3100_00047,boulevard des Lilas,47,,BV0381,1564215.37700000,5185365.56600000,1.25139016,45.85491330
87085_3100_00049,boulevard des Lilas,49,,BV0374,1564231.70750000,5185365.75690000,1.25160034,45.85491824
87085_3100_00051,boulevard des Lilas,51,,BV0373,1564247.45530000,5185365.30510000,1.25180320,45.85491729
87085_3100_00058,boulevard des Lilas,58,,BT0362,1564192.87640000,5185350.56140000,1.25110473,45.85477388
87085_4085_00001,boulevard des Petits Carmes,1,,EO0316,1565589.19290000,5182538.00460000,1.26986716,45.82974766
87085_4085_00001_a,boulevard des Petits Carmes,1,a,EO0316,1565580.10190000,5182542.11520000,1.26974902,45.82978287
87085_4085_00001_b,boulevard des Petits Carmes,1,b,EO0316,1565583.83720000,5182547.69030000,1.26979553,45.82983375
87085_4085_00003,boulevard des Petits Carmes,3,,EO0316,1565593.41890000,5182543.44450000,1.26992002,45.82979743
87085_4085_00006,boulevard des Petits Carmes,6,,EM0145,1565664.77750000,5182611.41310000,1.27081926,45.83042279
87085_4085_00008,boulevard des Petits Carmes,8,,EM0146,1565656.28980000,5182616.54180000,1.27070861,45.83046727
87085_4085_00010,boulevard des Petits Carmes,10,,EM0147,1565648.93990000,5182620.99570000,1.27061279,45.83050590
87085_4085_00012,boulevard des Petits Carmes,12,,EM0148,1565640.05160000,5182626.32550000,1.27049692,45.83055210
87085_4085_00021,boulevard des Petits Carmes,21,,EO0116,1565625.40580000,5182604.55220000,1.27031454,45.83035338
87085_4085_00023,boulevard des Petits Carmes,23,,EO0116,1565609.33400000,5182587.27410000,1.27011256,45.83019481
87085_4085_00025,boulevard des Petits Carmes,25,,EO0116,1565591.58780000,5182567.91990000,1.26988961,45.83001724
87085_4085_00027,boulevard des Petits Carmes,27,,EO0115,1565608.66090000,5182607.44360000,1.27009826,45.83037612
87085_4085_00028,boulevard des Petits Carmes,28,,EN0169,1565508.27320000,5182645.91110000,1.26879570,45.83070253
87085_4085_00029,boulevard des Petits Carmes,29,,EO0115,1565598.82580000,5182616.55290000,1.26996915,45.83045614
87085_4085_00031,boulevard des Petits Carmes,31,,EO0115,1565587.78130000,5182627.06860000,1.26982409,45.83054857
87085_4085_00033,boulevard des Petits Carmes,33,,EO0112,1565562.42030000,5182635.56230000,1.26949537,45.83062002
87085_4085_00035,boulevard des Petits Carmes,35,,EO0112,1565544.55450000,5182616.25900000,1.26927087,45.83044289
87085_4085_00037,boulevard des Petits Carmes,37,,EO0112,1565524.01870000,5182594.47770000,1.26901270,45.83024293
87085_4085_00039,boulevard des Petits Carmes,39,,EO0112,1565501.86480000,5182570.46980000,1.26873434,45.83002264
87085_4085_00041,boulevard des Petits Carmes,41,,EO0113,1565512.03380000,5182599.33710000,1.26885712,45.83028430
87085_4085_00043,boulevard des Petits Carmes,43,,EO0113,1565500.77680000,5182610.07570000,1.26870926,45.83037870
87085_5155_00004,boulevard de Vanteaux,4,,IV0664,1563235.83570000,5181664.46860000,1.23983302,45.82142578
87085_5155_00015,boulevard de Vanteaux,15,,NN0066,1563224.20410000,5181627.16780000,1.23969398,45.82108792
87085_5155_00029,boulevard de Vanteaux,29,,NN0031,1563049.91730000,5181540.29720000,1.23747637,45.82027179
87085_5155_00120,boulevard de Vanteaux,120,,IV0654,1562681.36880000,5181522.49890000,1.23273985,45.82003821
87085_5155_00149,boulevard de Vanteaux,149,,NK0189,1562483.76880000,5181616.16330000,1.23017084,45.82084130
87085_5155_00162,boulevard de Vanteaux,162,,IT0258,1562480.52450000,5181670.25860000,1.23011363,45.82132727
87085_5155_00170,boulevard de Vanteaux,170,,IT0259,1562446.32590000,5181693.15410000,1.22966709,45.82152639
87085_5155_00177,boulevard de Vanteaux,177,,NK0046,1562348.82370000,5181731.21720000,1.22840175,45.82184928
87085_5155_00179,boulevard de Vanteaux,179,,NK0046,1562336.97620000,5181742.48260000,1.22824609,45.82194825
87085_5155_00203,boulevard de Vanteaux,203,,NK0308,1562308.74820000,5181776.84590000,1.22787307,45.82225171
87085_5155_00209,boulevard de Vanteaux,209,,NK0308,1562239.09160000,5181867.55240000,1.22695088,45.82305372
87085_5155_00214,boulevard de Vanteaux,214,,IT0011,1562289.33900000,5181865.72700000,1.22759790,45.82304736
87085_5155_00216,boulevard de Vanteaux,216,,IT0011,1562276.41030000,5181882.24490000,1.22742683,45.82319336
87085_5155_00218,boulevard de Vanteaux,218,,IT0011,1562268.24450000,5181890.52270000,1.22731939,45.82326619
87085_5155_00220,boulevard de Vanteaux,220,,IT0011,1562258.84420000,5181903.47040000,1.22719474,45.82338077
87085_5155_00222,boulevard de Vanteaux,222,,IT0011,1562245.42630000,5181921.26050000,1.22701700,45.82353812
87085_5155_00224,boulevard de Vanteaux,224,,IT0304,1562223.09610000,5181940.03030000,1.22672432,45.82370249
87085_5155_00226,boulevard de Vanteaux,226,,IT0304,1562214.40660000,5181953.54000000,1.22660864,45.82382228
87085_5155_00231,boulevard de Vanteaux,231,,NK0044,1562172.48060000,5181954.63100000,1.22606889,45.82382369
87085_3355_00010,boulevard du Mas Bouyol,10,,ON0324,1562165.31590000,5182114.63280000,1.22593100,45.82526200
87085_3355_00011,boulevard du Mas Bouyol,11,,ON0327,1562117.85520000,5182128.64210000,1.22531617,45.82537806
87085_3355_00012,boulevard du Mas Bouyol,12,,ON0327,1562120.84330000,5182146.05240000,1.22534962,45.82553528
87085_3355_00013,boulevard du Mas Bouyol,13,,ON0327,1562124.56320000,5182165.94740000,1.22539178,45.82571499
87085_3355_00014,boulevard du Mas Bouyol,14,,ON0327,1562127.92430000,5182185.48950000,1.22542943,45.82589145
87085_3355_00015,boulevard du Mas Bouyol,15,,ON0327,1562130.92690000,5182204.67870000,1.22546256,45.82606467
87085_3355_00016,boulevard du Mas Bouyol,16,,ON0327,1562134.97930000,5182221.72460000,1.22550981,45.82621882
